account_id,customer_id,institution_id,account_number,account_type,account_status,account_open_date,available_balance
ACC012455,CUS006990,INS000003,2195158428735575,Savings,Active,2020-04-01,57088.81
ACC012456,CUS007048,INS000002,5417078038617120,Savings,Inactive,2023-07-16,63363.14
ACC012457,CUS004679,INS000004,7681374073055936,Savings,Active,2026-03-21,21812.44
ACC012458,CUS007270,INS000005,4830653337003372,Savings,Active,2019-10-18,17420.65
ACC012459,CUS006024,INS000004,6667633215628696,Current,Active,2023-01-28,126733.89
ACC012460,CUS003368,INS000004,2497535221394631,Savings,Active,2019-07-21,15679.66
ACC012461,CUS009110,INS000001,6761270296541077,Salary,Inactive,2022-01-06,53802.75
ACC012462,CUS002569,INS000005,3006264022405835,Savings,Active,2023-01-11,80378.51
ACC012463,CUS007228,INS000002,2843119077926579,Current,Active,2020-08-22,78859.72
ACC012464,CUS008022,INS000001,7840609144985599,Current,Active,2024-02-12,62456.25
ACC012465,CUS005922,INS000002,7959656447595323,Savings,Active,2020-04-08,43623.43
ACC012466,CUS006052,INS000001,4964687826344735,Salary,Active,2019-07-13,19726.89
ACC012467,CUS009564,INS000001,1798457192277279,Savings,Active,2020-03-03,47654.14
ACC012468,CUS003967,INS000003,4751103020077060,Savings,Inactive,2023-02-12,17036.19
ACC012469,CUS009799,INS000004,4584592324950204,Savings,Active,2026-01-13,62279.83
ACC012470,CUS007846,INS000002,1305577538248814,Salary,Active,2022-10-11,6125.3
ACC012471,CUS001887,INS000001,8887523523881022,Savings,Active,2023-09-22,21511.77
ACC012472,CUS009709,INS000003,4896608822288273,Salary,Closed,2021-09-20,11007.41
ACC012473,CUS007705,INS000005,0146837925949768,Savings,Active,2020-02-10,3865.24
ACC012474,CUS002880,INS000003,7309093634178072,Current,Active,2024-12-03,9833.31
ACC012475,CUS000161,INS000003,7808062909551571,Savings,Active,2025-09-03,3399.63
ACC012476,CUS008517,INS000004,3333499727419523,Savings,Active,2019-08-16,12814.05
ACC012477,CUS000638,INS000005,7182330426093221,Salary,Active,2023-01-09,26300.93
ACC012478,CUS008477,INS000004,2871411131868274,Savings,Active,2024-07-25,62886.64
ACC012479,CUS002043,INS000005,8756490752286199,Current,Active,2022-12-16,14036.53
ACC012480,CUS007610,INS000001,8599781514077406,Current,Active,2024-06-06,3337.29
ACC012481,CUS000085,INS000001,8741710835740261,Current,Active,2023-06-30,17088.01
ACC012482,CUS000738,INS000004,7344031121535958,Current,Active,2024-07-10,61429.16
ACC012483,CUS004785,INS000001,7418298566291509,Savings,Inactive,2023-06-12,3446.22
ACC012484,CUS006383,INS000004,2671044859422257,Savings,Active,2026-06-04,9582.16
ACC012485,CUS001488,INS000004,2329068108443983,Savings,Active,2024-09-20,18034.08
ACC012486,CUS003437,INS000005,6237331754895196,Salary,Closed,2021-11-24,4040.45
ACC012487,CUS000704,INS000004,4115226367138505,Savings,Active,2026-06-14,10271.33
ACC012488,CUS004270,INS000001,7428539856757124,Savings,Inactive,2018-08-12,86430.78
ACC012489,CUS007099,INS000005,0635730410944773,Savings,Active,2020-01-27,43616.15
ACC012490,CUS000725,INS000001,8239886019352539,Savings,Active,2024-07-15,6859.66
ACC012491,CUS000091,INS000003,9563396091423323,Savings,Active,2020-03-23,48091.38
ACC012492,CUS001770,INS000004,6215916696208113,Savings,Active,2019-10-11,28506.84
ACC012493,CUS000677,INS000005,5610370123868916,Current,Active,2020-12-06,127866.88
ACC012494,CUS009539,INS000005,7231038543250310,Savings,Active,2021-08-11,24097.85
ACC012495,CUS006571,INS000004,5783956071523408,Savings,Closed,2020-12-02,8959.98
ACC012496,CUS004205,INS000003,6381265080735457,Salary,Active,2026-01-01,6197.55
ACC012497,CUS006690,INS000001,1810402746968321,Savings,Active,2022-06-04,30529.09
ACC012498,CUS004797,INS000002,2283275200339090,Savings,Active,2021-12-26,20042.43
ACC012499,CUS002375,INS000003,8273478220043809,Savings,Active,2023-06-05,34107.02
ACC012500,CUS009949,INS000001,1658889691128141,Current,Inactive,2021-06-26,10451.31
ACC012501,CUS003523,INS000005,7103820963147579,Savings,Active,2023-11-09,42803.54
ACC012502,CUS004781,INS000005,0892419206717136,Savings,Active,2023-04-28,71531.73
ACC012503,CUS008873,INS000002,2159245876769583,Current,Active,2025-02-15,27029.22
ACC012504,CUS006068,INS000005,5004696571701457,Savings,Active,2020-11-02,59654.8
ACC012505,CUS001292,INS000004,7344560848986157,Current,Active,2025-05-13,29696.35
ACC012506,CUS002686,INS000003,2947099424854899,Savings,Active,2022-03-11,27408.69
ACC012507,CUS009975,INS000004,2937946358799679,Salary,Active,2019-09-09,13271.66
ACC012508,CUS002320,INS000003,5761919411761672,Savings,Active,2021-07-20,73698.49
ACC012509,CUS004355,INS000003,7311036217334711,Savings,Active,2021-01-12,12190.32
ACC012510,CUS007067,INS000001,4175311018437607,Current,Active,2021-01-26,27642.13
ACC012511,CUS008430,INS000003,3030984274566086,Savings,Active,2024-01-30,8398.15
ACC012512,CUS006080,INS000003,4588358882877003,Savings,Closed,2025-10-26,51039.07
ACC012513,CUS000304,INS000005,5802499269242080,Current,Active,2024-02-08,18171.97
ACC012514,CUS001627,INS000005,6810312542394671,Savings,Active,2024-07-24,36856.38
ACC012515,CUS001254,INS000004,3281368233032282,Savings,Active,2020-11-30,6219.06
ACC012516,CUS009119,INS000002,8701576325974052,Savings,Active,2024-09-22,8508.73
ACC012517,CUS001999,INS000005,3619653828939386,Salary,Active,2019-05-03,10226.42
ACC012518,CUS009635,INS000005,3072616906149922,Savings,Active,2021-10-05,28399.08
ACC012519,CUS004260,INS000003,3398540990678649,Savings,Active,2020-07-08,25010.85
ACC012520,CUS002402,INS000004,3065218754963615,Savings,Active,2026-04-19,16493.51
ACC012521,CUS002750,INS000003,9480879225898450,Savings,Active,2024-10-26,10696.38
ACC012522,CUS007297,INS000004,5279618192595335,Savings,Active,2021-10-10,5938.43
ACC012523,CUS005062,INS000003,5587583929570905,Savings,Active,2022-03-06,41444.77
ACC012524,CUS006853,INS000005,8546585415322941,Savings,Inactive,2018-11-11,7954.52
ACC012525,CUS000861,INS000001,8785848848898477,Savings,Active,2025-08-31,33144.41
ACC012526,CUS004934,INS000005,9930108924575601,Savings,Inactive,2024-07-16,4888.82
ACC012527,CUS009471,INS000001,3156392399514166,Savings,Inactive,2023-06-01,23388.54
ACC012528,CUS000481,INS000001,1433637848708736,Current,Active,2024-12-02,76208.4
ACC012529,CUS001972,INS000005,9959534165816346,Savings,Inactive,2020-10-20,33591.42
ACC012530,CUS009053,INS000001,1234462330707372,Savings,Active,2019-08-20,23963.27
ACC012531,CUS008300,INS000001,9099902069875721,Savings,Closed,2025-04-23,61609.99
ACC012532,CUS005821,INS000005,1844222604065762,Current,Active,2022-08-11,11786.91
ACC012533,CUS003914,INS000003,6109227502719399,Current,Active,2026-01-25,10919.49
ACC012534,CUS002163,INS000003,4149842732524718,Current,Active,2023-01-10,30910.85
ACC012535,CUS000547,INS000005,4944860887188133,Savings,Active,2023-12-30,14627.03
ACC012536,CUS006816,INS000005,4994473918815300,Savings,Active,2025-09-07,10666.68
ACC012537,CUS002687,INS000005,5364240541258364,Savings,Inactive,2024-12-18,5840.13
ACC012538,CUS003886,INS000003,1934829266298242,Current,Active,2021-08-10,7645.86
ACC012539,CUS007716,INS000002,3231353681972491,Savings,Active,2021-04-05,51666.24
ACC012540,CUS002119,INS000003,0211863735823066,Savings,Active,2019-06-29,50155.48
ACC012541,CUS008586,INS000003,1450585581797796,Current,Closed,2021-04-04,283543.64
ACC012542,CUS004634,INS000002,9569414245285092,Salary,Active,2026-03-18,65212.18
ACC012543,CUS000176,INS000002,1473009649635922,Current,Active,2021-01-15,31477.99
ACC012544,CUS006157,INS000003,5589387420629315,Savings,Inactive,2023-12-05,55559.88
ACC012545,CUS004766,INS000005,8714405499718061,Salary,Active,2020-03-10,7577.17
ACC012546,CUS004320,INS000003,2822776916068165,Current,Closed,2026-05-25,37784.96
ACC012547,CUS003526,INS000004,2382446497428730,Savings,Closed,2019-03-17,19273.8
ACC012548,CUS000484,INS000005,0025167294090042,Savings,Active,2026-05-12,210554.35
ACC012549,CUS006338,INS000004,0367976161657958,Salary,Active,2023-11-13,75583.14
ACC012550,CUS008504,INS000002,8241357316186373,Savings,Active,2025-02-19,54239.27
ACC012551,CUS005406,INS000004,4257418612751199,Savings,Active,2023-08-11,8760.89
ACC012552,CUS006711,INS000004,0062436261181046,Savings,Active,2025-08-21,639998.19
ACC012553,CUS004826,INS000002,1633966513591921,Current,Active,2022-09-12,18157.32
ACC012554,CUS005337,INS000004,4984999090449213,Savings,Active,2021-07-22,11967.79
ACC012555,CUS009386,INS000004,2015804061380972,Salary,Active,2026-07-09,55935.04
ACC012556,CUS000518,INS000005,6630896860521395,Savings,Active,2022-11-23,5065.92
ACC012557,CUS008456,INS000002,3810896822356558,Savings,Active,2022-02-27,8782.44
ACC012558,CUS004937,INS000004,3951657640609548,Current,Active,2021-04-24,10201.77
ACC012559,CUS008408,INS000001,5622531903783218,Savings,Active,2020-05-14,29258.95
ACC012560,CUS006470,INS000001,9290720180123032,Savings,Active,2026-06-11,29775.17
ACC012561,CUS002600,INS000002,9308944640037848,Savings,Active,2019-09-06,11966.33
ACC012562,CUS004688,INS000003,1689302414191707,Savings,Inactive,2023-01-27,17111.14
ACC012563,CUS004440,INS000004,1850647568637585,Current,Active,2025-06-20,1046.25
ACC012564,CUS005928,INS000005,8737047473990508,Savings,Active,2025-02-12,18944.72
ACC012565,CUS001128,INS000005,9640821615291327,Savings,Active,2023-02-09,25246.04
ACC012566,CUS002362,INS000005,1379792168680591,Savings,Active,2024-06-19,64535.79
ACC012567,CUS000347,INS000003,9347045089746802,Savings,Active,2018-10-29,21458.31
ACC012568,CUS007114,INS000005,2368448523241533,Savings,Active,2024-01-10,44124.54
ACC012569,CUS006966,INS000001,5588778419022598,Current,Active,2026-02-08,17134.35
ACC012570,CUS006963,INS000005,9826156238870111,Salary,Active,2021-09-07,174652.22
ACC012571,CUS008842,INS000005,7411812145571607,Salary,Active,2021-02-25,24024.37
ACC012572,CUS008457,INS000001,2508743211963487,Savings,Active,2020-11-05,23462.87
ACC012573,CUS000378,INS000002,0391964353776381,Savings,Active,2024-12-26,8845.52
ACC012574,CUS002942,INS000001,9538241589921866,Current,Active,2020-10-02,56172.62
ACC012575,CUS006938,INS000001,7616533929564165,Current,Active,2023-07-28,33599.8
ACC012576,CUS006306,INS000005,1121866207965397,Salary,Active,2023-05-23,72105.61
ACC012577,CUS003811,INS000003,4291848576147691,Savings,Active,2020-04-28,14008.63
ACC012578,CUS002075,INS000004,7416909732851675,Savings,Active,2020-08-25,26659.12
ACC012579,CUS009432,INS000001,2449079750337558,Savings,Closed,2021-07-10,99570.49
ACC012580,CUS003667,INS000002,6119655828879850,Savings,Active,2024-07-27,165881.49
ACC012581,CUS003378,INS000004,2504677106994038,Current,Active,2024-09-20,70529.64
ACC012582,CUS001835,INS000001,9978618030215005,Savings,Active,2022-01-31,44031.33
ACC012583,CUS009064,INS000003,8781127361225196,Current,Active,2023-06-03,7227.3
ACC012584,CUS006344,INS000004,9985198493718961,Savings,Active,2022-12-17,16187.34
ACC012585,CUS007221,INS000004,9302496190765788,Salary,Active,2025-03-29,2673.26
ACC012586,CUS004176,INS000001,4230742495690913,Salary,Inactive,2024-07-02,39546.9
ACC012587,CUS009485,INS000002,9200076384570630,Current,Active,2021-09-16,19016.1
ACC012588,CUS004890,INS000002,8130849833022411,Savings,Active,2024-11-25,42887.5
ACC012589,CUS009840,INS000001,5919517621675246,Savings,Active,2024-01-16,17356.56
ACC012590,CUS009818,INS000004,6165522529281159,Savings,Active,2020-03-22,9945.96
ACC012591,CUS006200,INS000005,0667484054443142,Salary,Active,2023-04-02,13827.35
ACC012592,CUS008381,INS000003,1362869111999785,Savings,Active,2019-06-27,103276.18
ACC012593,CUS007668,INS000002,5400147879994977,Current,Active,2022-06-11,82391.99
ACC012594,CUS003506,INS000002,3412606104030499,Savings,Active,2025-04-19,21409.6
ACC012595,CUS003221,INS000002,6231392308752118,Current,Active,2021-09-29,104904.99
ACC012596,CUS004833,INS000001,7391050042408995,Savings,Active,2020-04-12,64391.83
ACC012597,CUS000704,INS000004,0566854188292195,Savings,Active,2019-04-02,13797.9
ACC012598,CUS009602,INS000003,9053400541639763,Current,Closed,2026-04-08,11456.09
ACC012599,CUS000840,INS000003,8659756061086752,Savings,Active,2021-06-08,8773.25
ACC012600,CUS002566,INS000003,0366497043417053,Salary,Active,2021-08-15,17865.49
ACC012601,CUS000534,INS000005,2914752413988678,Salary,Active,2024-12-06,48416.93
ACC012602,CUS001342,INS000001,3674659888960453,Current,Active,2024-04-24,13073.22
ACC012603,CUS001622,INS000001,1741173176070772,Current,Active,2024-01-31,8561.87
ACC012604,CUS003696,INS000005,8561582828014955,Savings,Active,2026-07-01,104018.01
ACC012605,CUS006809,INS000002,8828551267041542,Current,Inactive,2020-11-20,37267.3
ACC012606,CUS003538,INS000001,2291555313172198,Salary,Active,2021-09-29,20953.7
ACC012607,CUS005961,INS000002,4246912150650090,Current,Active,2023-01-09,2509.44
ACC012608,CUS007030,INS000003,0157121374847283,Savings,Active,2018-10-27,49275.66
ACC012609,CUS000673,INS000005,0169166442880055,Current,Active,2023-07-24,6414.97
ACC012610,CUS000363,INS000004,4294020253833324,Savings,Active,2019-06-09,26681.08
ACC012611,CUS003080,INS000005,1065981282517083,Savings,Active,2019-07-23,49417.38
ACC012612,CUS001384,INS000003,3649376948787459,Salary,Active,2019-10-19,67880.34
ACC012613,CUS007800,INS000004,6554983728560927,Savings,Active,2020-12-10,8525.98
ACC012614,CUS008333,INS000003,2763751649540803,Savings,Active,2023-03-30,64598.75
ACC012615,CUS006461,INS000003,2524835216097852,Savings,Active,2025-12-05,25051.81
ACC012616,CUS002288,INS000002,0337413422972475,Savings,Active,2018-11-19,33629.5
ACC012617,CUS000629,INS000004,3203209135234914,Savings,Inactive,2025-08-29,6805.34
ACC012618,CUS001650,INS000004,9199429363558259,Savings,Active,2025-01-12,4513.53
ACC012619,CUS007478,INS000003,3906206907569558,Salary,Active,2022-01-21,149408.44
ACC012620,CUS008348,INS000003,6682221652695938,Current,Active,2023-05-27,116429.09
ACC012621,CUS004309,INS000003,9330478355053095,Savings,Inactive,2021-12-25,3211.75
ACC012622,CUS002845,INS000002,7645681099358954,Savings,Active,2020-06-20,51364.68
ACC012623,CUS003261,INS000001,3855556731144346,Current,Active,2024-02-22,13989.53
ACC012624,CUS003316,INS000004,0207753735331452,Savings,Active,2020-09-23,61373.67
ACC012625,CUS008009,INS000005,5285777544541311,Salary,Active,2020-09-15,4725.54
ACC012626,CUS003784,INS000005,9080381035239470,Salary,Active,2023-07-11,18363.92
ACC012627,CUS008237,INS000005,9971251512306411,Savings,Active,2023-09-20,35848.09
ACC012628,CUS000593,INS000005,4182710641526509,Salary,Active,2018-11-09,3681.25
ACC012629,CUS006871,INS000003,3234358784152166,Savings,Active,2020-07-03,5692.13
ACC012630,CUS009959,INS000001,4065978806891336,Savings,Active,2023-06-19,15742.55
ACC012631,CUS001999,INS000005,5436163905980420,Current,Active,2022-06-24,6256.33
ACC012632,CUS004238,INS000001,1927916788077290,Current,Active,2022-02-09,19965.27
ACC012633,CUS006873,INS000003,3255080835985193,Current,Closed,2019-10-12,17820.02
ACC012634,CUS009552,INS000001,1882556327333020,Current,Active,2025-01-13,35641.18
ACC012635,CUS003057,INS000003,9856529921350798,Salary,Active,2026-04-20,39185.04
ACC012636,CUS005266,INS000004,5954103907493456,Salary,Active,2023-01-06,12851.45
ACC012637,CUS009382,INS000004,1362110546790362,Savings,Active,2019-04-01,52709.08
ACC012638,CUS008820,INS000005,1045069651985058,Salary,Active,2020-12-09,6594.91
ACC012639,CUS000143,INS000004,3014106518960184,Current,Active,2026-07-20,8419.24
ACC012640,CUS008101,INS000002,5566429402657646,Salary,Active,2024-07-08,1811.0
ACC012641,CUS006848,INS000003,1992477509475335,Current,Inactive,2018-12-11,17994.21
ACC012642,CUS001621,INS000004,8112370172071565,Salary,Active,2019-07-08,85831.41
ACC012643,CUS007461,INS000004,8883934237708214,Savings,Active,2018-08-19,22262.14
ACC012644,CUS003642,INS000003,4093745599380151,Salary,Active,2021-11-16,8381.36
ACC012645,CUS002057,INS000004,5773581398738280,Savings,Active,2023-09-12,2562.46
ACC012646,CUS006727,INS000004,0857346603001107,Salary,Inactive,2026-04-03,3422.43
ACC012647,CUS003263,INS000001,3812594511549298,Salary,Active,2021-03-05,14021.57
ACC012648,CUS007999,INS000001,6952033134626886,Savings,Active,2020-07-29,14574.27
ACC012649,CUS006564,INS000001,8043177417252373,Salary,Active,2026-05-06,38526.67
ACC012650,CUS004360,INS000002,1940654121200208,Current,Active,2022-06-28,81117.27
ACC012651,CUS000602,INS000004,1974551661057570,Salary,Inactive,2026-02-10,31438.73
ACC012652,CUS005616,INS000001,9230626681117001,Savings,Active,2023-06-08,12496.75
ACC012653,CUS001069,INS000001,5872488744562062,Current,Active,2020-04-14,40678.92
ACC012654,CUS006058,INS000001,6943046195044782,Savings,Active,2019-12-14,37554.83
ACC012655,CUS004366,INS000005,1763451400190619,Savings,Active,2020-09-02,65471.32
ACC012656,CUS001898,INS000002,7172145420147575,Current,Active,2024-03-26,9003.55
ACC012657,CUS009709,INS000003,6126431032954145,Savings,Inactive,2023-10-10,37348.75
ACC012658,CUS002424,INS000002,3865916222841280,Salary,Active,2019-01-15,40244.02
ACC012659,CUS001989,INS000001,1380628642386107,Current,Active,2019-10-21,17634.42
ACC012660,CUS004789,INS000004,8921311042536973,Savings,Active,2025-01-27,5695.22
ACC012661,CUS003573,INS000004,2282296015849685,Savings,Active,2023-03-20,23030.92
ACC012662,CUS003891,INS000002,1102230417973293,Savings,Active,2022-06-14,10297.41
ACC012663,CUS008141,INS000004,1954598128472502,Savings,Inactive,2019-04-01,54153.63
ACC012664,CUS009346,INS000001,0749977472851345,Current,Active,2021-01-05,19363.25
ACC012665,CUS009776,INS000003,1941161012859668,Salary,Closed,2023-01-09,22547.77
ACC012666,CUS007630,INS000001,0050883940427983,Savings,Active,2018-09-07,15172.6
ACC012667,CUS007089,INS000003,3896787195140958,Current,Active,2022-01-01,16875.14
ACC012668,CUS002128,INS000002,7560011229174481,Savings,Active,2018-11-23,122623.52
ACC012669,CUS000002,INS000005,0829316080658492,Savings,Closed,2020-02-12,39408.24
ACC012670,CUS004171,INS000001,4616167889112319,Savings,Active,2026-03-03,5502.39
ACC012671,CUS005080,INS000005,9419903053461396,Current,Active,2023-04-23,21087.55
ACC012672,CUS005341,INS000005,2849176148642058,Savings,Active,2021-04-29,5379.56
ACC012673,CUS001806,INS000002,1679130320237252,Savings,Active,2025-03-22,119128.71
ACC012674,CUS006396,INS000002,3001565095253742,Savings,Inactive,2024-12-25,83031.22
ACC012675,CUS006614,INS000001,2019101596526600,Savings,Active,2024-08-28,119412.25
ACC012676,CUS007471,INS000001,2350637701157456,Salary,Inactive,2021-12-01,3752.3
ACC012677,CUS009122,INS000004,5388114217062147,Savings,Active,2021-04-19,7245.55
ACC012678,CUS000896,INS000005,5881282899595106,Current,Closed,2026-02-03,9454.87
ACC012679,CUS003105,INS000004,4099759664579937,Savings,Active,2023-04-23,7930.77
ACC012680,CUS001383,INS000002,0310234969677950,Savings,Active,2025-07-29,8218.97
ACC012681,CUS004843,INS000004,6661416532170485,Current,Active,2026-06-26,9053.69
ACC012682,CUS004114,INS000001,9604876186223991,Savings,Active,2020-08-06,16659.03
ACC012683,CUS000217,INS000004,9703207832939276,Salary,Active,2018-11-26,33815.14
ACC012684,CUS001381,INS000001,3330032540846293,Salary,Active,2025-05-20,39506.05
ACC012685,CUS001312,INS000005,7673866355056550,Current,Active,2020-04-16,62504.26
ACC012686,CUS009905,INS000002,2186439025143516,Current,Inactive,2018-12-17,30757.1
ACC012687,CUS002980,INS000005,2880268846232026,Salary,Inactive,2024-09-15,30795.87
ACC012688,CUS003904,INS000004,6973157167098478,Current,Active,2025-11-13,79745.41
ACC012689,CUS001568,INS000002,4605916922839382,Savings,Active,2020-08-12,49646.1
ACC012690,CUS009175,INS000001,7777554862180587,Savings,Inactive,2018-09-16,30268.3
ACC012691,CUS003693,INS000005,1146568983981277,Current,Active,2018-12-23,3399.23
ACC012692,CUS006964,INS000002,5075489502616514,Savings,Active,2023-06-12,101334.48
ACC012693,CUS008841,INS000004,6789016469699780,Savings,Active,2023-04-26,3899.87
ACC012694,CUS001132,INS000001,1875736802086998,Savings,Active,2018-11-26,10346.51
ACC012695,CUS005664,INS000005,8045537726406163,Savings,Active,2020-12-23,2100.93
ACC012696,CUS003210,INS000001,6631904467661947,Savings,Active,2025-01-01,140691.51
ACC012697,CUS009698,INS000005,1102365413442131,Savings,Closed,2023-09-12,11745.38
ACC012698,CUS008918,INS000002,8901208203507430,Current,Inactive,2022-01-15,23665.84
ACC012699,CUS000069,INS000004,3306181154511397,Current,Active,2026-02-03,3943.36
ACC012700,CUS002827,INS000003,1742866447986035,Savings,Active,2021-02-17,27015.45
ACC012701,CUS003770,INS000004,6897058314301698,Current,Active,2024-03-30,67101.96
ACC012702,CUS006428,INS000004,4076408751408400,Savings,Active,2024-10-03,9195.36
ACC012703,CUS005464,INS000003,5071214582622296,Salary,Active,2025-04-29,21660.43
ACC012704,CUS000437,INS000002,4802784669389228,Savings,Active,2023-01-10,30647.96
ACC012705,CUS002666,INS000001,6363891974204596,Savings,Active,2020-09-25,6819.07
ACC012706,CUS000808,INS000003,2105973288350989,Salary,Active,2024-07-25,48540.91
ACC012707,CUS005824,INS000004,2988100009208993,Savings,Active,2021-07-28,8803.75
ACC012708,CUS001674,INS000005,1200153342254922,Savings,Active,2025-10-04,24929.65
ACC012709,CUS000555,INS000005,2895682077558734,Savings,Active,2022-04-01,18996.27
ACC012710,CUS008108,INS000003,2294681771757292,Savings,Active,2025-12-12,71014.81
ACC012711,CUS000624,INS000004,0154957211814304,Current,Active,2026-06-27,27382.41
ACC012712,CUS007609,INS000003,6317883667467598,Current,Active,2025-08-14,2318.74
ACC012713,CUS006991,INS000004,6362147720717319,Savings,Active,2025-07-03,24032.65
ACC012714,CUS007742,INS000003,8658830774167581,Salary,Active,2024-12-21,25089.56
ACC012715,CUS003438,INS000004,7997225231532019,Current,Active,2021-05-26,34270.86
ACC012716,CUS006381,INS000005,4638698587995443,Current,Active,2023-05-24,12421.61
ACC012717,CUS003517,INS000005,1830351427168598,Savings,Active,2021-12-02,4741.42
ACC012718,CUS004909,INS000004,4209724291693795,Savings,Active,2019-09-22,4594.32
ACC012719,CUS003773,INS000001,6692071274741498,Savings,Inactive,2019-12-31,17167.85
ACC012720,CUS006362,INS000002,0963837485204379,Savings,Active,2025-02-07,108386.86
ACC012721,CUS002910,INS000005,1960165859602422,Current,Active,2020-12-09,20324.24
ACC012722,CUS003907,INS000002,0340203533747151,Savings,Active,2018-10-18,19229.67
ACC012723,CUS004838,INS000004,0561299520040286,Savings,Active,2019-10-02,27122.12
ACC012724,CUS008477,INS000004,1208035970594566,Savings,Active,2023-10-08,53805.47
ACC012725,CUS000622,INS000002,6840736780890893,Savings,Active,2021-01-05,14491.08
ACC012726,CUS000431,INS000002,8573246352366952,Savings,Active,2023-03-04,47971.62
ACC012727,CUS003653,INS000005,6012398385590079,Salary,Active,2019-02-04,61503.25
ACC012728,CUS007231,INS000003,2908285899840686,Savings,Active,2025-11-20,43481.9
ACC012729,CUS003923,INS000004,4863608181181862,Savings,Active,2025-04-09,64541.08
ACC012730,CUS001382,INS000001,7129733765803092,Salary,Active,2019-08-04,144286.11
ACC012731,CUS001572,INS000001,2016159227343242,Current,Active,2019-12-17,19995.77
ACC012732,CUS000332,INS000002,9327863982384198,Savings,Active,2021-05-01,13374.03
ACC012733,CUS003672,INS000003,1889264433095472,Savings,Active,2025-11-09,5326.47
ACC012734,CUS006841,INS000004,5511702073773240,Current,Active,2020-04-24,30111.66
ACC012735,CUS005278,INS000004,4075492579080785,Current,Closed,2022-11-13,20000.07
ACC012736,CUS007054,INS000002,5392292796752680,Savings,Active,2022-07-17,48107.91
ACC012737,CUS003879,INS000003,5535411313026026,Savings,Inactive,2024-02-10,17568.49
ACC012738,CUS001397,INS000002,3087632710065917,Current,Active,2021-11-30,7694.84
ACC012739,CUS007380,INS000005,3886946142776857,Savings,Active,2026-03-21,20381.33
ACC012740,CUS001380,INS000002,3775454220370190,Savings,Active,2021-07-15,3622.47
ACC012741,CUS007540,INS000002,3536842125265807,Salary,Closed,2023-11-09,19841.0
ACC012742,CUS000727,INS000004,6352959164139381,Savings,Active,2019-06-04,11402.96
ACC012743,CUS006563,INS000002,5254290762282603,Savings,Active,2026-03-12,75853.04
ACC012744,CUS009506,INS000004,3081855915726815,Savings,Active,2018-10-16,82314.81
ACC012745,CUS002517,INS000004,9626159816478372,Current,Inactive,2022-04-25,21937.38
ACC012746,CUS001405,INS000001,3497454033477206,Salary,Active,2022-12-01,3277.68
ACC012747,CUS003942,INS000005,8164616646182366,Savings,Active,2022-08-15,7305.84
ACC012748,CUS003883,INS000001,4575795535033276,Savings,Active,2026-03-22,21823.39
ACC012749,CUS008959,INS000003,6334283033957767,Current,Active,2024-07-17,9062.47
ACC012750,CUS008563,INS000001,4758473912329797,Savings,Closed,2026-07-18,16356.4
ACC012751,CUS000862,INS000002,7221936848645058,Savings,Active,2023-11-23,115266.82
ACC012752,CUS007279,INS000005,5448994763615982,Salary,Active,2022-06-18,13785.25
ACC012753,CUS001204,INS000001,4298440512192250,Savings,Active,2023-11-14,22967.88
ACC012754,CUS008788,INS000003,7827075440725505,Savings,Active,2022-12-08,29282.31
ACC012755,CUS006228,INS000002,1842692769258793,Savings,Inactive,2019-05-03,8388.03
ACC012756,CUS000814,INS000001,8269864005302740,Savings,Active,2024-09-07,11368.39
ACC012757,CUS007008,INS000005,2122378945144384,Savings,Active,2024-08-14,16699.58
ACC012758,CUS007997,INS000004,6995561665183497,Savings,Active,2026-02-15,24843.25
ACC012759,CUS001465,INS000005,6775919950604636,Savings,Active,2023-12-09,53021.9
ACC012760,CUS009535,INS000003,3944006890278810,Savings,Active,2020-09-28,7277.36
ACC012761,CUS007257,INS000003,5537552148723868,Savings,Active,2022-11-16,22280.41
ACC012762,CUS006911,INS000004,7914896041469409,Current,Active,2025-09-25,1128.2
ACC012763,CUS003333,INS000001,2929121815570627,Current,Active,2020-09-16,20562.87
ACC012764,CUS002403,INS000002,1473736704870683,Current,Active,2020-05-04,31031.96
ACC012765,CUS003605,INS000001,1729300016658981,Savings,Active,2024-02-05,25679.5
ACC012766,CUS002660,INS000003,4073223026174027,Savings,Closed,2020-02-15,159192.63
ACC012767,CUS000325,INS000001,1428392547892747,Salary,Active,2022-01-06,11473.78
ACC012768,CUS003041,INS000005,6186420051534004,Savings,Active,2024-10-18,15521.75
ACC012769,CUS002287,INS000005,6683037040825152,Current,Inactive,2025-08-25,17716.48
ACC012770,CUS001059,INS000002,6863955280595365,Savings,Active,2026-04-13,36765.36
ACC012771,CUS008507,INS000002,0956663642670497,Current,Active,2021-12-21,129304.49
ACC012772,CUS001578,INS000004,3410182462639123,Current,Active,2020-09-13,64749.81
ACC012773,CUS000639,INS000004,2835986552391785,Current,Active,2021-12-09,13273.94
ACC012774,CUS005850,INS000004,7056310769648248,Salary,Closed,2022-05-13,4532.97
ACC012775,CUS000357,INS000004,7688585009905012,Salary,Active,2018-12-21,55651.92
ACC012776,CUS007254,INS000001,0537511996093692,Savings,Active,2025-03-14,26923.39
ACC012777,CUS007217,INS000003,2751375158792242,Savings,Active,2023-07-17,46238.36
ACC012778,CUS006618,INS000002,6449779966518432,Savings,Active,2019-01-05,5743.4
